Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,segmentind,yearind,milesind,nightind,pparkind,genderind,ageind,educind,regionind,Urbind,incomeind,Ch1,Ch2,Ch3,Ch4
1413,26842,14,0,2,0,6,2,1,0,1,0,0,2,2,0,1,1,0,0,0,0,6,0,1,0,1,1,1,0,2,0,0,3,2,0,2,1,0,0,0,0,11,0,1,0,2,1,2,0,2,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,2,2,1,2,14,,,,
1413,26843,15,0,0,5,6,0,2,1,0,4,0,0,0,2,0,0,1,3,3,0,12,0,0,2,6,0,1,2,0,1,0,0,0,3,0,0,4,3,3,0,9,0,0,4,6,0,3,1,0,1,0,0,0,3,0,0,3,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,2,2,1,2,14,,,,
1413,26844,16,1,1,4,0,2,0,3,0,3,1,0,0,2,3,0,0,0,0,0,2,3,1,4,0,1,0,1,0,3,1,0,0,3,1,0,0,0,0,0,2,3,2,4,0,1,0,2,0,4,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,2,2,1,2,14,,,,
1413,26845,17,0,0,0,0,0,0,0,1,0,0,3,2,2,0,3,4,4,2,2,9,0,0,0,0,0,0,0,1,0,0,3,1,3,0,1,2,1,1,1,6,0,0,0,0,0,0,0,1,0,0,2,1,4,0,1,3,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,2,2,1,2,14,,,,
1413,26846,18,0,2,0,3,0,2,0,2,1,1,3,0,0,0,0,0,3,3,0,11,0,2,0,1,0,1,0,2,1,2,1,0,0,0,0,0,1,2,0,11,0,1,0,4,0,3,0,2,4,1,2,0,0,0,0,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,2,2,1,2,14,,,,
1413,26847,19,1,0,0,0,2,1,1,0,0,0,0,2,0,1,3,1,0,0,2,5,3,0,0,0,2,2,1,0,0,0,0,2,0,1,2,2,0,0,1,5,2,0,0,0,1,2,2,0,0,0,0,2,0,2,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,2,2,1,2,14,,,,
1414,26848,1,0,1,0,6,1,3,0,0,0,2,0,1,0,3,3,0,3,0,0,4,0,2,0,1,1,1,0,0,0,1,0,1,0,3,3,0,3,0,0,11,0,1,0,6,1,2,0,0,0,2,0,2,0,1,1,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26849,2,3,0,0,0,0,0,1,2,4,0,3,0,3,0,0,4,0,3,2,11,1,0,0,0,0,0,3,1,4,0,3,0,1,0,0,3,0,1,1,2,1,0,0,0,0,0,3,1,2,0,3,0,3,0,0,3,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26850,3,0,1,1,2,0,1,0,2,0,0,2,0,0,0,0,0,4,1,1,5,0,1,1,5,0,1,0,1,0,0,3,0,0,0,0,0,4,1,2,11,0,2,5,4,0,1,0,1,0,0,3,0,0,0,0,0,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26851,4,1,0,3,0,2,0,1,0,0,0,0,1,4,1,1,2,0,0,0,7,2,0,1,0,2,0,2,0,0,0,0,2,1,1,3,3,0,0,0,12,1,0,4,0,1,0,2,0,0,0,0,2,3,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26852,5,2,0,4,0,0,3,0,0,4,1,0,0,2,1,0,0,2,0,2,1,2,0,5,0,0,2,0,0,2,2,0,0,1,3,0,0,2,0,2,2,3,0,3,0,0,3,0,0,1,1,0,0,4,2,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26853,6,0,1,0,0,2,0,1,2,3,1,2,0,0,0,3,3,0,0,0,10,0,1,0,0,2,0,1,2,1,2,1,0,0,0,3,1,0,0,0,2,0,2,0,0,1,0,2,2,2,2,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26854,7,3,2,0,3,2,0,0,0,1,1,0,1,0,0,0,0,0,1,2,3,1,1,0,3,1,0,0,0,3,1,0,2,0,0,0,0,0,3,1,3,2,2,0,4,2,0,0,0,3,1,0,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26855,8,0,0,2,1,0,1,3,1,0,0,1,0,0,2,2,0,0,1,0,7,0,0,5,6,0,3,3,1,0,0,2,0,0,3,2,0,0,3,0,6,0,0,3,3,0,2,2,1,0,0,1,0,0,2,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26856,9,0,0,3,5,2,3,0,2,0,0,0,1,4,0,0,4,1,0,0,4,0,0,4,4,2,1,0,1,0,0,0,1,1,0,0,2,2,0,0,12,0,0,5,6,2,2,0,1,0,0,0,1,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26857,10,0,1,0,0,0,0,3,0,2,0,0,1,0,3,0,4,4,3,1,7,0,1,0,0,0,0,3,0,1,0,0,1,0,3,0,1,4,1,1,2,0,2,0,0,0,0,3,0,4,0,0,2,0,2,0,2,3,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26858,11,1,0,0,5,0,0,0,0,3,1,2,0,3,0,1,0,1,3,0,7,2,0,0,3,0,0,0,0,3,1,3,0,1,0,2,0,4,2,0,2,3,0,0,4,0,0,0,0,4,2,2,0,2,0,1,0,4,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26859,12,0,1,2,0,0,2,2,0,0,1,0,2,1,0,2,0,0,0,1,4,0,1,1,0,0,1,2,0,0,2,0,2,2,0,2,0,0,0,1,11,0,1,4,0,0,3,2,0,0,1,0,1,3,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26860,13,3,0,0,0,1,0,0,1,0,1,2,2,0,2,0,3,0,0,1,7,1,0,0,0,2,0,0,2,0,2,2,1,0,1,0,4,0,0,2,2,1,0,0,0,2,0,0,2,0,2,2,2,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26861,14,0,1,0,6,0,0,2,2,2,0,0,0,4,2,0,4,1,0,0,11,0,1,0,6,0,0,1,1,3,0,0,0,3,3,0,1,3,0,0,9,0,2,0,1,0,0,2,1,3,0,0,0,2,1,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26862,15,3,0,5,0,2,1,1,0,2,0,1,0,0,0,1,0,0,3,0,12,2,0,5,0,1,2,1,0,4,0,3,0,0,0,3,0,0,2,0,1,2,0,1,0,2,3,3,0,2,0,3,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26863,16,0,0,1,5,1,0,0,2,0,2,0,1,1,0,0,0,0,1,1,3,0,0,1,1,2,0,0,2,0,1,0,1,4,0,0,0,0,1,1,1,0,0,4,6,1,0,0,1,0,2,0,1,1,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26864,17,3,2,0,0,0,2,0,2,0,0,1,0,0,1,1,3,2,0,0,1,3,2,0,0,0,1,0,1,0,0,1,0,0,3,3,3,1,0,0,11,2,2,0,0,0,3,0,1,0,0,1,0,0,1,3,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26865,18,0,0,0,0,2,2,0,0,3,0,0,0,4,1,2,1,0,3,1,8,0,0,0,0,1,1,0,0,2,0,0,0,1,2,2,3,0,3,2,7,0,0,0,0,1,3,0,0,3,0,0,0,4,3,1,3,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1414,26866,19,3,2,5,1,0,0,3,0,0,2,2,1,0,0,0,2,0,0,0,7,2,1,4,3,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,4,2,1,4,4,0,0,2,0,0,2,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,2,2,1,2,2,11,,,,
1415,26867,1,3,1,0,0,2,0,0,1,0,1,0,0,4,0,2,0,2,3,0,8,2,1,0,0,2,0,0,2,0,1,0,0,4,0,2,0,4,1,0,9,2,2,0,0,2,0,0,1,0,2,0,0,4,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26868,2,0,0,0,6,0,1,1,0,1,0,1,1,0,2,0,0,2,0,1,1,0,0,0,3,0,2,2,0,1,0,2,2,0,2,0,0,4,0,1,8,0,0,0,6,0,2,3,0,2,0,2,2,0,3,0,0,4,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26869,3,0,1,2,0,0,1,0,2,4,1,2,0,4,2,0,0,0,0,0,9,0,1,2,0,0,2,0,1,1,2,2,0,3,2,0,0,0,0,0,4,0,2,2,0,0,2,0,1,3,1,2,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26870,4,1,0,4,2,0,0,0,0,0,0,0,2,0,0,3,3,2,3,2,7,2,0,5,4,0,0,0,0,0,0,0,2,0,0,3,4,1,2,2,4,3,0,4,1,0,0,0,0,0,0,0,2,0,0,3,1,4,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26871,5,0,1,2,0,1,0,3,0,0,0,2,0,0,2,0,0,1,2,1,11,0,2,4,0,1,0,2,0,0,0,3,0,0,2,0,0,2,3,1,2,0,1,2,0,1,0,2,0,0,0,2,0,0,1,0,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26872,6,1,0,0,2,0,1,3,1,4,0,0,2,2,0,1,0,0,0,0,5,3,0,0,3,0,2,3,1,3,0,0,1,3,0,3,0,0,0,0,8,2,0,0,5,0,3,3,1,1,0,0,1,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26873,7,2,0,0,0,1,1,2,2,0,2,0,0,0,0,0,2,4,0,2,7,1,0,0,0,1,3,2,2,0,1,0,0,0,0,0,2,1,0,2,12,3,0,0,0,1,3,1,1,0,1,0,0,0,0,0,4,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26874,8,0,2,0,3,1,0,0,0,0,0,1,2,1,2,0,3,0,2,0,5,0,1,0,2,2,0,0,0,0,0,2,2,4,2,0,1,0,1,0,8,0,2,0,4,2,0,0,0,0,0,2,1,1,2,0,4,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26875,9,0,0,4,0,0,0,0,0,1,2,2,2,4,0,1,3,4,0,0,4,0,0,4,0,0,0,0,0,1,2,1,2,3,0,1,2,1,0,0,7,0,0,4,0,0,0,0,0,3,1,3,1,2,0,1,3,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26876,10,1,2,4,6,0,0,0,0,3,2,0,0,0,1,1,0,0,0,1,5,3,1,2,1,0,0,0,0,2,1,0,0,0,1,3,0,0,0,2,12,1,1,3,5,0,0,0,0,3,1,0,0,0,1,3,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26877,11,0,0,0,4,2,2,2,1,0,1,1,0,0,0,1,0,0,3,0,1,0,0,0,1,2,2,1,2,0,2,1,0,0,0,2,0,0,1,0,12,0,0,0,3,2,2,3,1,0,2,3,0,0,0,2,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26878,12,3,1,2,0,0,3,0,2,1,0,0,1,0,0,0,2,0,2,0,9,1,1,4,0,0,2,0,2,4,0,0,1,0,0,0,1,0,3,0,6,3,2,5,0,0,2,0,1,3,0,0,2,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26879,13,0,1,0,0,2,0,1,0,0,0,0,2,2,3,3,0,2,0,1,1,0,1,0,0,1,0,3,0,0,0,0,2,3,1,2,0,2,0,2,8,0,1,0,0,1,0,1,0,0,0,0,1,4,3,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26880,14,1,0,3,5,0,0,2,0,0,1,0,0,2,1,0,4,0,2,0,5,2,0,4,1,0,0,2,0,0,1,0,0,3,1,0,1,0,1,0,6,3,0,4,1,0,0,3,0,0,1,0,0,2,1,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26881,15,0,0,0,6,1,3,0,2,1,0,2,0,1,0,0,0,2,0,2,9,0,0,0,6,1,1,0,2,2,0,2,0,3,0,0,0,4,0,2,8,0,0,0,4,2,2,0,1,2,0,2,0,3,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26882,16,2,0,1,0,1,0,0,2,0,0,1,1,0,2,0,0,1,2,0,4,2,0,4,0,2,0,0,1,0,0,1,1,0,3,0,0,1,1,0,1,3,0,3,0,1,0,0,2,0,0,1,2,0,2,0,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26883,17,0,1,0,0,0,1,2,0,2,2,0,0,0,0,1,1,0,3,1,5,0,1,0,0,0,3,1,0,1,2,0,0,0,0,2,3,0,1,2,4,0,1,0,0,0,3,1,0,2,2,0,0,0,0,3,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26884,18,0,0,5,6,1,1,0,0,0,2,0,0,0,1,3,3,4,0,0,7,0,0,1,2,2,2,0,0,0,2,0,0,0,1,1,1,1,0,0,5,0,0,3,4,1,3,0,0,0,2,0,0,0,3,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1415,26885,19,3,2,0,0,0,0,3,1,4,0,1,1,4,0,0,0,0,0,2,10,2,1,0,0,0,0,3,2,4,0,2,1,1,0,0,0,0,0,1,12,3,2,0,0,0,0,1,2,3,0,1,1,2,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,1,2,1,2,2,6,,,,
1416,26886,1,2,0,0,1,2,2,0,1,4,0,0,2,0,0,3,1,0,0,0,2,2,0,0,3,2,3,0,1,4,0,0,2,0,0,1,2,0,0,0,5,2,0,0,1,1,2,0,2,1,0,0,2,0,0,3,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26887,2,0,2,2,0,0,0,1,0,0,0,0,2,1,3,0,0,2,2,1,2,0,1,5,0,0,0,3,0,0,0,0,2,3,1,0,0,1,3,1,10,0,1,1,0,0,0,2,0,0,0,0,1,3,1,0,0,3,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26888,3,1,1,0,0,0,1,3,1,0,2,1,0,1,0,3,0,0,0,0,12,2,2,0,0,0,2,1,1,0,1,3,0,1,0,2,0,0,0,0,8,3,1,0,0,0,2,1,2,0,2,3,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26889,4,0,0,3,6,2,0,0,0,3,0,1,1,0,2,0,1,2,0,0,10,0,0,3,2,1,0,0,0,3,0,1,2,0,1,0,3,3,0,0,11,0,0,2,3,2,0,0,0,4,0,2,2,0,3,0,2,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26890,5,1,0,4,0,1,0,0,0,0,0,0,0,4,0,3,2,2,3,1,2,3,0,3,0,1,0,0,0,0,0,0,0,4,0,1,2,3,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26891,6,0,2,0,0,0,0,0,2,1,1,2,1,0,2,0,0,0,2,2,10,0,1,0,0,0,0,0,2,1,2,3,1,0,2,0,0,0,1,1,7,0,1,0,0,0,0,0,2,4,1,2,2,0,3,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26892,7,1,0,4,2,0,1,1,0,0,0,3,0,0,2,0,3,0,1,0,6,3,0,3,4,0,3,1,0,0,0,3,0,0,3,0,1,0,1,0,3,2,0,3,5,0,1,2,0,0,0,2,0,0,1,0,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26893,8,0,0,0,4,2,0,1,0,1,1,0,2,1,0,1,0,0,0,1,2,0,0,0,2,1,0,1,0,4,1,0,1,2,0,1,0,0,0,2,6,0,0,0,4,1,0,1,0,4,2,0,2,3,0,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26894,9,0,1,4,6,2,2,0,1,4,0,0,0,0,0,0,0,2,0,1,11,0,2,1,4,2,1,0,2,2,0,0,0,0,0,0,0,3,0,1,3,0,2,5,6,2,2,0,2,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26895,10,0,0,0,0,0,1,0,1,0,2,0,1,0,1,1,1,3,2,0,8,0,0,0,0,0,1,0,2,0,2,0,2,0,1,1,2,4,2,0,4,0,0,0,0,0,3,0,2,0,2,0,2,0,1,1,3,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26896,11,3,1,4,0,0,0,3,2,1,0,3,2,4,0,0,0,0,0,0,1,2,2,3,0,0,0,2,1,3,0,2,2,2,0,0,0,0,0,0,4,3,2,1,0,0,0,1,1,4,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26897,12,1,2,0,5,0,0,0,0,0,2,2,0,0,3,1,0,4,0,2,4,2,1,0,6,0,0,0,0,0,1,2,0,0,1,3,0,3,0,2,4,3,1,0,4,0,0,0,0,0,1,3,0,0,3,3,0,4,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26898,13,0,2,0,0,2,2,1,0,0,0,2,0,3,0,0,1,0,3,2,5,0,2,0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,1,1,3,0,2,0,0,2,2,2,0,0,0,2,0,2,0,0,3,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26899,14,1,0,0,0,1,2,0,1,0,2,0,1,3,0,0,0,1,3,0,11,3,0,0,0,2,3,0,2,0,1,0,2,3,0,0,0,4,1,0,12,1,0,0,0,2,2,0,1,0,2,0,1,1,0,0,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26900,15,0,2,3,5,0,0,3,0,2,0,0,0,0,3,2,3,0,2,0,12,0,1,3,1,0,0,1,0,4,0,0,0,0,2,2,1,0,3,0,11,0,2,1,4,0,0,2,0,3,0,0,0,0,3,1,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26901,16,0,0,0,3,0,1,2,1,0,0,3,0,1,1,3,0,2,0,0,8,0,0,0,5,0,3,3,2,0,0,3,0,4,1,2,0,3,0,0,10,0,0,0,3,0,1,1,2,0,0,3,0,1,2,2,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26902,17,1,0,3,0,1,0,3,0,2,1,0,2,0,0,0,4,0,0,1,4,2,0,5,0,2,0,3,0,4,2,0,2,0,0,0,2,0,0,1,8,2,0,5,0,2,0,3,0,1,2,0,2,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26903,18,0,0,2,0,0,1,0,0,4,2,2,2,3,0,3,0,0,3,0,8,0,0,3,0,0,1,0,0,2,1,1,2,3,0,1,0,0,2,0,11,0,0,2,0,0,1,0,0,1,2,2,2,3,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1416,26904,19,1,1,0,6,1,0,0,1,0,0,0,0,0,2,0,3,4,0,1,11,3,2,0,2,2,0,0,2,0,0,0,0,0,1,0,3,3,0,1,12,2,2,0,3,2,0,0,1,0,0,0,0,0,3,0,4,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,1,2,3,5,3,2,6,,,,
1417,26905,1,0,0,0,2,1,3,0,1,2,1,0,0,0,0,3,1,0,0,1,12,0,0,0,3,2,1,0,2,2,2,0,0,0,0,3,1,0,0,1,6,0,0,0,6,1,1,0,1,4,1,0,0,0,0,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
1417,26906,2,1,1,5,0,0,0,0,0,0,2,3,0,1,1,0,0,2,3,0,4,2,1,1,0,0,0,0,0,0,1,1,0,3,2,0,0,4,1,0,8,2,1,1,0,0,0,0,0,0,2,1,0,2,3,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
1417,26907,3,1,1,0,0,2,0,1,0,4,0,0,1,2,0,1,0,0,3,0,10,3,1,0,0,2,0,3,0,2,0,0,2,1,0,2,0,0,2,0,7,3,2,0,0,2,0,1,0,3,0,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
1417,26908,4,0,0,0,2,0,0,0,1,0,1,3,2,0,1,0,4,3,0,1,9,0,0,0,2,0,0,0,2,0,2,3,2,0,3,0,4,1,0,1,12,0,0,0,3,0,0,0,2,0,2,1,2,0,2,0,1,1,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
1417,26909,5,0,0,5,0,1,2,0,0,0,1,2,0,4,2,2,4,0,0,0,12,0,0,2,0,2,1,0,0,0,1,2,0,3,3,1,3,0,0,0,12,0,0,1,0,2,3,0,0,0,2,1,0,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
1417,26910,6,3,2,1,0,0,1,2,1,0,0,0,2,0,0,0,0,1,0,2,4,3,2,4,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,2,4,2,1,5,0,0,1,3,2,0,0,0,2,0,0,0,0,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
1417,26911,7,0,2,0,2,0,0,3,1,4,0,2,0,0,2,0,4,0,1,0,7,0,2,0,5,0,0,3,1,1,0,2,0,0,3,0,4,0,1,0,12,0,1,0,1,0,0,3,2,4,0,1,0,0,3,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,1,2,1,4,4,2,14,,,,
